participant_id,random_id,condition,trial_index,trial_number,time_elapsed,stimulus,object_id,stimulus_type,response,correct_response,correct_response_key,correct,is_right,rt,participant_thoughts,participant_difficulties
llama,p0uwu2pmdrx,smaller,406,134,463015,stimuli/8-Inongruent.jpg,8,incongruent,z,left,z,TRUE,1,387,how we percieve size,no
llama,p0uwu2pmdrx,smaller,409,135,465353,stimuli/9-Congruent.jpg,9,congruent,m,right,m,TRUE,1,431,how we percieve size,no
llama,p0uwu2pmdrx,smaller,412,136,467668,stimuli/24-Inongruent.jpg,24,incongruent,z,left,z,TRUE,1,408,how we percieve size,no
llama,p0uwu2pmdrx,smaller,415,137,470020,stimuli/28-Congruent.jpg,28,congruent,m,right,m,TRUE,1,447,how we percieve size,no
llama,p0uwu2pmdrx,smaller,418,138,472348,stimuli/31-Inongruent.jpg,31,incongruent,z,left,z,TRUE,1,425,how we percieve size,no
llama,p0uwu2pmdrx,smaller,421,139,474661,stimuli/32-Congruent.jpg,32,congruent,m,right,m,TRUE,1,408,how we percieve size,no
llama,p0uwu2pmdrx,smaller,424,140,476938,stimuli/21-Congruent.jpg,21,congruent,m,right,m,TRUE,1,372,how we percieve size,no
llama,p0uwu2pmdrx,smaller,427,141,479218,stimuli/19-Congruent.jpg,19,congruent,m,right,m,TRUE,1,374,how we percieve size,no
llama,p0uwu2pmdrx,smaller,430,142,481566,stimuli/16-Inongruent.jpg,16,incongruent,z,left,z,TRUE,1,444,how we percieve size,no
llama,p0uwu2pmdrx,smaller,433,143,483940,stimuli/25-Inongruent.jpg,25,incongruent,z,left,z,TRUE,1,469,how we percieve size,no
llama,p0uwu2pmdrx,smaller,436,144,486338,stimuli/34-Inongruent.jpg,34,incongruent,z,left,z,TRUE,1,492,how we percieve size,no
2341,p159pw1yfrp,bigger,7,1,32917,stimuli/29-Inongruent.jpg,29,incongruent,m,right,m,TRUE,1,2009,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,10,2,36517,stimuli/17-Congruent.jpg,17,congruent,z,left,z,TRUE,1,1693,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,13,3,39268,stimuli/35-Inongruent.jpg,35,incongruent,m,right,m,TRUE,1,844,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,16,4,42157,stimuli/27-Congruent.jpg,27,congruent,z,left,z,TRUE,1,984,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,19,5,45447,stimuli/1-Congruent.jpg,1,congruent,z,left,z,TRUE,1,1386,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,22,6,48575,stimuli/1-Congruent.jpg,1,congruent,z,left,z,TRUE,1,1223,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,25,7,51378,stimuli/13-Inongruent.jpg,13,incongruent,m,right,m,TRUE,1,899,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,28,8,54558,stimuli/31-Inongruent.jpg,31,incongruent,m,right,m,TRUE,1,1276,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,31,9,57349,stimuli/8-Congruent.jpg,8,congruent,z,left,z,TRUE,1,886,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,34,10,60171,stimuli/32-Inongruent.jpg,32,incongruent,m,right,m,TRUE,1,916,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,37,11,62768,stimuli/16-Inongruent.jpg,16,incongruent,m,right,m,TRUE,1,691,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,40,12,65942,stimuli/30-Inongruent.jpg,30,incongruent,m,right,m,TRUE,1,1271,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,43,13,68454,stimuli/19-Inongruent.jpg,19,incongruent,m,right,m,TRUE,1,606,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,46,14,71089,stimuli/27-Inongruent.jpg,27,incongruent,m,right,m,TRUE,1,730,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,49,15,73661,stimuli/5-Congruent.jpg,5,congruent,z,left,z,TRUE,1,666,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,52,16,76398,stimuli/20-Congruent.jpg,20,congruent,z,left,z,TRUE,1,833,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,55,17,79253,stimuli/14-Inongruent.jpg,14,incongruent,m,right,m,TRUE,1,949,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,58,18,81938,stimuli/6-Inongruent.jpg,6,incongruent,m,right,m,TRUE,1,780,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,61,19,84737,stimuli/35-Congruent.jpg,35,congruent,z,left,z,TRUE,1,893,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,64,20,87416,stimuli/23-Inongruent.jpg,23,incongruent,m,right,m,TRUE,1,774,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,67,21,90244,stimuli/19-Congruent.jpg,19,congruent,z,left,z,TRUE,1,923,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,70,22,94140,stimuli/7-Inongruent.jpg,7,incongruent,m,right,m,TRUE,1,1992,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,73,23,97013,stimuli/8-Inongruent.jpg,8,incongruent,m,right,m,TRUE,1,969,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,76,24,99704,stimuli/8-Inongruent.jpg,8,incongruent,m,right,m,TRUE,1,784,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,79,25,102459,stimuli/6-Congruent.jpg,6,congruent,z,left,z,TRUE,1,851,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,82,26,105060,stimuli/15-Congruent.jpg,15,congruent,z,left,z,TRUE,1,696,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,85,27,107791,stimuli/14-Congruent.jpg,14,congruent,z,left,z,TRUE,1,826,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,88,28,110572,stimuli/2-Congruent.jpg,2,congruent,z,left,z,TRUE,1,876,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,91,29,113097,stimuli/24-Congruent.jpg,24,congruent,z,left,z,TRUE,1,620,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,94,30,117210,stimuli/1-Inongruent.jpg,1,incongruent,m,right,m,TRUE,1,2209,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,97,31,119792,stimuli/5-Inongruent.jpg,5,incongruent,m,right,m,TRUE,1,677,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,100,32,122393,stimuli/36-Congruent.jpg,36,congruent,z,left,z,TRUE,1,697,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,103,33,125232,stimuli/25-Inongruent.jpg,25,incongruent,m,right,m,TRUE,1,933,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,106,34,127978,stimuli/22-Congruent.jpg,22,congruent,z,left,z,TRUE,1,841,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,109,35,130690,stimuli/20-Inongruent.jpg,20,incongruent,m,right,m,TRUE,1,807,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,112,36,133759,stimuli/2-Inongruent.jpg,2,incongruent,m,right,m,TRUE,1,1163,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,115,37,136565,stimuli/29-Congruent.jpg,29,congruent,z,left,z,TRUE,1,902,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,118,38,139296,stimuli/18-Inongruent.jpg,18,incongruent,m,right,m,TRUE,1,826,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,121,39,142190,stimuli/21-Congruent.jpg,21,congruent,z,left,z,TRUE,1,989,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,124,40,144801,stimuli/33-Congruent.jpg,33,congruent,z,left,z,TRUE,1,704,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,127,41,147985,stimuli/10-Inongruent.jpg,10,incongruent,m,right,m,TRUE,1,1279,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,130,42,150644,stimuli/30-Congruent.jpg,30,congruent,z,left,z,TRUE,1,755,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,133,43,153269,stimuli/4-Inongruent.jpg,4,incongruent,m,right,m,TRUE,1,720,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,136,44,155845,stimuli/4-Congruent.jpg,4,congruent,z,left,z,TRUE,1,671,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,139,45,158434,stimuli/7-Congruent.jpg,7,congruent,z,left,z,TRUE,1,683,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,142,46,161342,stimuli/15-Inongruent.jpg,15,incongruent,m,right,m,TRUE,1,1003,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,145,47,164224,stimuli/2-Inongruent.jpg,2,incongruent,m,right,m,TRUE,1,977,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,148,48,166762,stimuli/17-Inongruent.jpg,17,incongruent,m,right,m,TRUE,1,634,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,151,49,169390,stimuli/11-Inongruent.jpg,11,incongruent,m,right,m,TRUE,1,722,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,154,50,172058,stimuli/8-Congruent.jpg,8,congruent,z,left,z,TRUE,1,766,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,157,51,174737,stimuli/28-Congruent.jpg,28,congruent,z,left,z,TRUE,1,776,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,160,52,177595,stimuli/34-Inongruent.jpg,34,incongruent,m,right,m,TRUE,1,953,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,163,53,180111,stimuli/7-Congruent.jpg,7,congruent,z,left,z,TRUE,1,612,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,166,54,182963,stimuli/24-Inongruent.jpg,24,incongruent,m,right,m,TRUE,1,947,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,169,55,185664,stimuli/22-Congruent.jpg,22,congruent,z,left,z,TRUE,1,797,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,172,56,188216,stimuli/31-Congruent.jpg,31,congruent,z,left,z,TRUE,1,647,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,175,57,191619,stimuli/20-Inongruent.jpg,20,incongruent,m,right,m,TRUE,1,1498,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,178,58,194097,stimuli/3-Inongruent.jpg,3,incongruent,m,right,m,TRUE,1,573,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,181,59,197165,stimuli/22-Inongruent.jpg,22,incongruent,m,right,m,TRUE,1,1163,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,184,60,200101,stimuli/16-Inongruent.jpg,16,incongruent,m,right,m,TRUE,1,1033,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,187,61,202810,stimuli/22-Inongruent.jpg,22,incongruent,m,right,m,TRUE,1,804,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,190,62,205386,stimuli/35-Congruent.jpg,35,congruent,z,left,z,TRUE,1,671,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,193,63,208528,stimuli/3-Congruent.jpg,3,congruent,z,left,z,TRUE,1,1238,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,196,64,211174,stimuli/36-Congruent.jpg,36,congruent,z,left,z,TRUE,1,742,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,199,65,214081,stimuli/33-Congruent.jpg,33,congruent,z,left,z,TRUE,1,1002,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,202,66,216623,stimuli/4-Congruent.jpg,4,congruent,z,left,z,TRUE,1,639,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,205,67,220169,stimuli/26-Inongruent.jpg,26,incongruent,m,right,m,TRUE,1,1641,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,208,68,223565,stimuli/32-Inongruent.jpg,32,incongruent,m,right,m,TRUE,1,1491,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,211,69,226982,stimuli/23-Congruent.jpg,23,congruent,z,left,z,TRUE,1,1512,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,214,70,230334,stimuli/9-Congruent.jpg,9,congruent,z,left,z,TRUE,1,1448,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,217,71,233180,stimuli/6-Inongruent.jpg,6,incongruent,m,right,m,TRUE,1,941,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,220,72,235733,stimuli/15-Congruent.jpg,15,congruent,z,left,z,TRUE,1,649,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,223,73,238422,stimuli/34-Congruent.jpg,34,congruent,z,left,z,TRUE,1,785,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,226,74,241821,stimuli/4-Inongruent.jpg,4,incongruent,z,right,m,FALSE,0,1496,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,229,75,250565,stimuli/31-Inongruent.jpg,31,incongruent,m,right,m,TRUE,1,2738,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,232,76,253188,stimuli/17-Congruent.jpg,17,congruent,z,left,z,TRUE,1,718,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,235,77,255799,stimuli/29-Congruent.jpg,29,congruent,z,left,z,TRUE,1,705,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,238,78,258750,stimuli/18-Inongruent.jpg,18,incongruent,m,right,m,TRUE,1,1047,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,241,79,262714,stimuli/14-Congruent.jpg,14,congruent,z,left,z,TRUE,1,2060,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,244,80,265441,stimuli/35-Inongruent.jpg,35,incongruent,m,right,m,TRUE,1,823,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,247,81,268733,stimuli/12-Congruent.jpg,12,congruent,z,left,z,TRUE,1,1388,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,250,82,271914,stimuli/5-Inongruent.jpg,5,incongruent,m,right,m,TRUE,1,1276,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,253,83,278107,stimuli/34-Inongruent.jpg,34,incongruent,m,right,m,TRUE,1,4287,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,256,84,280702,stimuli/34-Congruent.jpg,34,congruent,z,left,z,TRUE,1,690,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,259,85,283421,stimuli/28-Congruent.jpg,28,congruent,z,left,z,TRUE,1,815,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,262,86,286305,stimuli/19-Congruent.jpg,19,congruent,z,left,z,TRUE,1,978,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,265,87,291499,stimuli/10-Inongruent.jpg,10,incongruent,m,right,m,TRUE,1,3289,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,268,88,294472,stimuli/12-Inongruent.jpg,12,incongruent,m,right,m,TRUE,1,1069,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,271,89,298324,stimuli/33-Inongruent.jpg,33,incongruent,m,right,m,TRUE,1,1948,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,274,90,301408,stimuli/21-Inongruent.jpg,21,incongruent,m,right,m,TRUE,1,1179,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,277,91,303972,stimuli/10-Congruent.jpg,10,congruent,z,left,z,TRUE,1,659,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,280,92,306618,stimuli/7-Inongruent.jpg,7,incongruent,m,right,m,TRUE,1,741,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,283,93,309375,stimuli/23-Inongruent.jpg,23,incongruent,m,right,m,TRUE,1,853,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,286,94,312493,stimuli/13-Inongruent.jpg,13,incongruent,m,right,m,TRUE,1,1215,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,289,95,316231,stimuli/29-Inongruent.jpg,29,incongruent,m,right,m,TRUE,1,1833,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,292,96,319565,stimuli/3-Congruent.jpg,3,congruent,z,left,z,TRUE,1,1430,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,295,97,322717,stimuli/12-Inongruent.jpg,12,incongruent,m,right,m,TRUE,1,1248,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,298,98,325460,stimuli/13-Congruent.jpg,13,congruent,z,left,z,TRUE,1,838,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,301,99,328623,stimuli/10-Congruent.jpg,10,congruent,z,left,z,TRUE,1,1259,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,304,100,331885,stimuli/12-Congruent.jpg,12,congruent,z,left,z,TRUE,1,1357,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,307,101,334767,stimuli/18-Congruent.jpg,18,congruent,z,left,z,TRUE,1,977,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,310,102,337522,stimuli/26-Inongruent.jpg,26,incongruent,m,right,m,TRUE,1,851,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,313,103,340339,stimuli/36-Inongruent.jpg,36,incongruent,m,right,m,TRUE,1,912,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,316,104,344033,stimuli/19-Inongruent.jpg,19,incongruent,m,right,m,TRUE,1,1789,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,319,105,347186,stimuli/21-Inongruent.jpg,21,incongruent,z,right,m,FALSE,0,1249,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,322,106,354048,stimuli/26-Congruent.jpg,26,congruent,z,left,z,TRUE,1,856,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,325,107,357055,stimuli/9-Congruent.jpg,9,congruent,z,left,z,TRUE,1,1102,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,328,108,361092,stimuli/23-Congruent.jpg,23,congruent,z,left,z,TRUE,1,2132,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,331,109,364301,stimuli/9-Inongruent.jpg,9,incongruent,m,right,m,TRUE,1,1305,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,334,110,367262,stimuli/26-Congruent.jpg,26,congruent,z,left,z,TRUE,1,1056,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,337,111,372859,stimuli/32-Congruent.jpg,32,congruent,z,left,z,TRUE,1,3693,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,340,112,375568,stimuli/13-Congruent.jpg,13,congruent,z,left,z,TRUE,1,804,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,343,113,378526,stimuli/30-Inongruent.jpg,30,incongruent,m,right,m,TRUE,1,1051,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,346,114,381418,stimuli/15-Inongruent.jpg,15,incongruent,m,right,m,TRUE,1,987,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,349,115,384411,stimuli/24-Inongruent.jpg,24,incongruent,m,right,m,TRUE,1,1088,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,352,116,387199,stimuli/11-Congruent.jpg,11,congruent,z,left,z,TRUE,1,882,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,355,117,389739,stimuli/11-Congruent.jpg,11,congruent,z,left,z,TRUE,1,635,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,358,118,392498,stimuli/27-Inongruent.jpg,27,incongruent,m,right,m,TRUE,1,854,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,361,119,395246,stimuli/1-Inongruent.jpg,1,incongruent,m,right,m,TRUE,1,844,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,364,120,397888,stimuli/11-Inongruent.jpg,11,incongruent,m,right,m,TRUE,1,738,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,367,121,401814,stimuli/3-Inongruent.jpg,3,incongruent,m,right,m,TRUE,1,2023,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,370,122,404769,stimuli/25-Inongruent.jpg,25,incongruent,m,right,m,TRUE,1,1049,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,373,123,407679,stimuli/6-Congruent.jpg,6,congruent,z,left,z,TRUE,1,1006,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,376,124,410402,stimuli/25-Congruent.jpg,25,congruent,z,left,z,TRUE,1,819,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,379,125,413277,stimuli/14-Inongruent.jpg,14,incongruent,m,right,m,TRUE,1,970,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,382,126,415840,stimuli/32-Congruent.jpg,32,congruent,z,left,z,TRUE,1,658,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,385,127,418380,stimuli/20-Congruent.jpg,20,congruent,z,left,z,TRUE,1,636,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,388,128,421261,stimuli/31-Congruent.jpg,31,congruent,z,left,z,TRUE,1,975,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,391,129,424129,stimuli/28-Inongruent.jpg,28,incongruent,m,right,m,TRUE,1,964,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,394,130,426690,stimuli/21-Congruent.jpg,21,congruent,z,left,z,TRUE,1,657,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,397,131,429290,stimuli/18-Congruent.jpg,18,congruent,z,left,z,TRUE,1,695,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,400,132,431952,stimuli/33-Inongruent.jpg,33,incongruent,z,right,m,FALSE,0,757,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,403,133,439005,stimuli/16-Congruent.jpg,16,congruent,z,left,z,TRUE,1,1049,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,406,134,443197,stimuli/28-Inongruent.jpg,28,incongruent,m,right,m,TRUE,1,2290,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,409,135,446429,stimuli/17-Inongruent.jpg,17,incongruent,m,right,m,TRUE,1,1328,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,412,136,449078,stimuli/36-Inongruent.jpg,36,incongruent,m,right,m,TRUE,1,744,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,415,137,451714,stimuli/5-Congruent.jpg,5,congruent,z,left,z,TRUE,1,732,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,418,138,455460,stimuli/24-Congruent.jpg,24,congruent,z,left,z,TRUE,1,1841,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,421,139,458223,stimuli/9-Inongruent.jpg,9,incongruent,m,right,m,TRUE,1,857,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,424,140,460744,stimuli/27-Congruent.jpg,27,congruent,z,left,z,TRUE,1,616,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,427,141,463475,stimuli/30-Congruent.jpg,30,congruent,z,left,z,TRUE,1,826,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,430,142,465909,stimuli/16-Congruent.jpg,16,congruent,z,left,z,TRUE,1,529,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,433,143,468398,stimuli/2-Congruent.jpg,2,congruent,z,left,z,TRUE,1,584,size comparision recognition timed,NA
2341,p159pw1yfrp,bigger,436,144,470926,stimuli/25-Congruent.jpg,25,congruent,z,left,z,TRUE,1,624,size comparision recognition timed,NA
